2019-03-31 19:16:46.543125,19.0,51.8,0.012950,7.35,209.00,108.00,temp=41.7'C
2019-03-31 19:17:32.186861,19.0,52.0,0.026355,14.32,199.00,162.00,temp=42.2'C
2019-03-31 19:18:17.858234,18.9,52.1,0.015145,8.49,188.00,148.00,temp=41.7'C
2019-03-31 19:19:03.531328,18.9,51.8,0.172104,90.01,210.00,169.00,temp=41.2'C
2019-03-31 19:19:49.200972,18.9,51.9,0.020518,11.29,178.00,144.00,temp=41.2'C
2019-03-31 19:20:34.870462,18.9,51.8,0.018519,10.25,173.00,138.00,temp=41.2'C
2019-03-31 19:21:20.539071,19.0,51.8,0.016608,9.26,205.00,167.00,temp=41.2'C
2019-03-31 19:22:06.203539,19.0,51.8,0.012541,7.14,159.00,159.00,temp=41.2'C
2019-03-31 19:22:51.868770,18.9,51.8,0.018760,10.37,178.00,143.00,temp=41.2'C
2019-03-31 19:23:37.531570,18.9,52.0,0.015688,8.78,209.00,170.00,temp=41.2'C
2019-03-31 19:24:23.201088,18.8,52.0,0.017080,9.50,178.00,144.00,temp=41.2'C
2019-03-31 19:25:08.873724,18.8,51.8,0.012740,7.24,210.00,170.00,temp=40.6'C
2019-03-31 19:25:54.540595,18.8,51.8,0.011638,6.67,210.00,169.00,temp=41.2'C
2019-03-31 19:26:40.213415,18.7,52.0,0.023608,12.89,211.00,171.00,temp=41.2'C
2019-03-31 19:27:28.417825,18.7,52.5,0.028463,15.42,191.00,148.00,temp=39.5'C
2019-03-31 19:28:14.090750,18.7,52.5,0.016224,9.06,204.00,168.00,temp=41.2'C
2019-03-31 19:28:59.760855,18.6,52.5,0.022409,12.27,190.00,148.00,temp=41.2'C
2019-03-31 19:29:45.433849,18.6,52.8,0.029353,15.88,204.00,168.00,temp=41.7'C
2019-03-31 19:30:31.104009,18.6,52.8,0.012630,7.19,178.00,142.00,temp=41.2'C
2019-03-31 19:31:21.837572,18.6,52.8,0.009200,5.40,203.00,168.00,temp=39.0'C
2019-03-31 19:32:07.509543,18.6,52.7,0.284320,148.18,189.00,148.00,temp=41.2'C
2019-03-31 19:32:53.181638,18.6,52.8,0.012062,6.89,207.00,169.00,temp=40.6'C
2019-03-31 19:33:38.850737,18.6,52.8,0.028725,15.55,208.00,168.00,temp=41.2'C
2019-03-31 19:34:24.520106,18.5,52.8,0.015844,8.86,204.00,166.00,temp=41.2'C
2019-03-31 19:35:10.189577,18.5,53.1,0.020752,11.41,191.00,148.00,temp=41.2'C
2019-03-31 19:35:55.852792,18.5,53.2,0.013908,7.85,187.00,135.00,temp=40.6'C
2019-03-31 19:36:41.522672,18.5,53.1,0.015293,8.57,174.00,137.00,temp=41.2'C
2019-03-31 19:37:27.189103,18.5,53.4,0.032483,17.51,201.00,161.00,temp=41.2'C
2019-03-31 19:38:12.860548,18.4,53.4,0.014604,8.21,212.00,169.00,temp=40.6'C
2019-03-31 19:38:58.529763,18.4,53.5,0.023924,13.06,206.00,167.00,temp=40.1'C
2019-03-31 19:39:44.198890,18.3,53.6,0.021994,12.05,190.00,147.00,temp=41.2'C
2019-03-31 19:40:29.870767,18.2,53.6,0.015241,8.54,180.00,142.00,temp=40.6'C
2019-03-31 19:41:15.535171,18.2,53.8,0.023852,13.02,191.00,143.00,temp=40.6'C
2019-03-31 19:42:01.213209,18.2,53.9,0.037760,20.25,213.00,168.00,temp=40.1'C
2019-03-31 19:42:46.879409,18.1,53.9,0.023684,12.93,191.00,142.00,temp=40.1'C
2019-03-31 19:43:32.543585,18.1,54.0,0.022412,12.27,190.00,148.00,temp=40.1'C
2019-03-31 19:44:20.734993,18.0,54.1,0.131286,68.83,193.00,143.00,temp=39.0'C
2019-03-31 19:45:06.397750,18.0,54.2,0.021397,11.74,173.00,138.00,temp=40.1'C
2019-03-31 19:45:52.070621,18.0,54.4,0.021225,11.66,179.00,138.00,temp=40.1'C
2019-03-31 19:46:37.741044,18.0,54.1,0.061240,32.45,192.00,145.00,temp=40.1'C
2019-03-31 19:47:23.414210,18.0,54.0,0.026286,14.29,212.00,170.00,temp=40.1'C
2019-03-31 19:48:09.069078,18.0,54.4,0.015280,8.56,192.00,143.00,temp=40.1'C
2019-03-31 19:48:54.728769,17.9,54.4,0.017025,9.47,183.00,70.00,temp=40.6'C
2019-03-31 19:49:40.400364,17.8,54.4,0.011248,6.47,203.00,164.00,temp=40.1'C
2019-03-31 19:50:26.069368,17.9,54.4,0.041253,22.07,212.00,169.00,temp=40.1'C
2019-03-31 19:51:11.736819,17.8,54.4,0.028520,15.45,202.00,161.00,temp=40.1'C
2019-03-31 19:51:57.408588,17.8,54.4,0.036713,19.71,212.00,168.00,temp=40.1'C
2019-03-31 19:52:43.073619,17.8,54.1,0.018514,10.25,181.00,158.00,temp=40.1'C
2019-03-31 19:53:28.739027,17.8,54.1,0.027777,15.06,201.00,162.00,temp=40.1'C
2019-03-31 19:54:14.401569,17.8,54.4,0.016863,9.39,184.00,160.00,temp=40.1'C
2019-03-31 19:55:00.071335,17.7,54.4,0.024702,13.46,191.00,144.00,temp=40.1'C
2019-03-31 19:55:45.744617,17.7,54.6,0.016728,9.32,191.00,147.00,temp=39.5'C
2019-03-31 19:56:36.478185,17.6,54.7,0.019170,10.59,211.00,170.00,temp=37.9'C
2019-03-31 19:57:22.140723,17.6,54.7,0.025511,13.88,209.00,169.00,temp=40.1'C
2019-03-31 19:58:07.810309,17.6,54.9,0.016465,9.18,191.00,147.00,temp=40.1'C
2019-03-31 19:58:53.483600,17.7,54.6,0.023667,12.92,174.00,161.00,temp=40.1'C
2019-03-31 19:59:39.154111,17.6,54.7,0.016711,9.31,211.00,167.00,temp=40.1'C
2019-03-31 20:00:27.358639,17.5,54.8,0.014705,8.27,210.00,134.00,temp=37.9'C
2019-03-31 20:01:13.030729,17.6,54.9,0.018265,10.12,223.00,130.00,temp=39.5'C
2019-03-31 20:01:58.703850,17.5,54.8,0.026206,14.24,202.00,164.00,temp=39.0'C
2019-03-31 20:02:44.374504,17.5,55.0,0.014604,8.21,212.00,168.00,temp=40.1'C
2019-03-31 20:03:30.043795,17.5,55.0,0.016504,9.20,174.00,137.00,temp=40.1'C
2019-03-31 20:04:15.714336,17.5,55.0,0.015957,8.92,201.00,162.00,temp=40.1'C
